gcs_ts,fol_local_ts,fol_sync_off_ms,fol_event,fol_seq,fol_lat,fol_lon,fol_rel_alt,fol_vn,fol_ve,fol_vd,fol_heading,fol_local_x,fol_local_y,fol_local_z,fol_fc_mode,fol_fc_armed,fol_fc_connected,fol_fc_sys_status,fol_batt_v,fol_batt_a,fol_batt_pct,fol_ldr_sysid,fol_ldr_lat,fol_ldr_lon,fol_ldr_alt,fol_ldr_vn,fol_ldr_ve,fol_ldr_vd,fol_ldr_hdg,fol_ldr_fc_mode,fol_ldr_armed,fol_ldr_fc_conn,fol_ldr_batt_v,fol_ldr_guid,fol_ldr_alive,fol_ldr_hb_ts,fol_ldr_stamp,fol_ldr_data_age_s,fol_rssi,fol_remrssi,fol_noise,fol_remnoise,fol_txbuf,fol_rxerrors,fol_radio_alive,fol_cmd_vn,fol_cmd_ve,fol_cmd_vd,fol_cmd_yaw_rate,fol_cmd_type_mask,fol_gcs_cmd,fol_gcs_lat,fol_gcs_lon,fol_mission,fol_guid_mode,fol_dist_m,fol_hz_gps,fol_hz_vel,fol_hz_peer,fol_hz_cmd,ldr_local_ts,ldr_sync_off_ms,ldr_event,ldr_seq,ldr_lat,ldr_lon,ldr_rel_alt,ldr_vn,ldr_ve,ldr_vd,ldr_heading,ldr_local_x,ldr_local_y,ldr_local_z,ldr_fc_mode,ldr_fc_armed,ldr_fc_connected,ldr_fc_sys_status,ldr_batt_v,ldr_batt_a,ldr_batt_pct,ldr_peer_id,ldr_peer_lat,ldr_peer_lon,ldr_peer_alt,ldr_peer_vn,ldr_peer_ve,ldr_peer_vd,ldr_peer_hdg,ldr_peer_fc_mode,ldr_peer_armed,ldr_peer_fc_conn,ldr_peer_batt_v,ldr_peer_guid,ldr_peer_alive,ldr_peer_hb_ts,ldr_peer_stamp,ldr_peer_age_s,ldr_rssi,ldr_remrssi,ldr_noise,ldr_remnoise,ldr_txbuf,ldr_rxerrors,ldr_radio_alive,ldr_gcs_cmd,ldr_gcs_lat,ldr_gcs_lon,ldr_dist_m,ldr_hz_gps,ldr_hz_vel,ldr_hz_peer,true_dist_m
1772707861.697202,1772707863.280351,-1583.15,POSE,9,28.3743348,77.0696227,4.398,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.132,0.1485,218,211,115,107,94,2,True,-3.4704,0.2655,0.4809,0.0,3527,4,0.0,0.0,FOLLOW,3,0.279,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.1661838649398163
1772707861.707296,1772707863.290445,-1583.15,PEER,9,28.3743348,77.0696227,4.398,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0068,218,211,115,107,94,2,True,-3.4704,0.2655,0.4809,0.0,3527,4,0.0,0.0,FOLLOW,3,0.279,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.1661838649398163
1772707861.723951,1772707863.307098,-1583.15,MISSION,9,28.3743348,77.0696227,4.398,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0235,218,211,115,107,94,2,True,-3.4704,0.2655,0.4809,0.0,3527,4,0.0,0.0,FOLLOW,3,0.279,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.1661838649398163
1772707861.725804,1772707863.308953,-1583.15,CMD,9,28.3743348,77.0696227,4.398,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0254,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.279,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.1661838649398163
1772707861.726279,1772707863.309429,-1583.15,GUID,9,28.3743348,77.0696227,4.398,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0258,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.279,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.1661838649398163
1772707861.792992,1772707863.37614,-1583.15,GPS,10,28.3743347,77.0696227,4.398,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0925,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.289,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.1738373576212613
1772707861.793429,1772707863.376579,-1583.15,ALT,10,28.3743347,77.0696227,4.401,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.093,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.794826,1772707863.377976,-1583.15,HDG,10,28.3743347,77.0696227,4.401,-0.0023,0.0145,0.0139,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0944,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.796381,1772707863.37953,-1583.15,VEL,10,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.1126,-4.4636,4.3987,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0959,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.79709,1772707863.38024,-1583.15,POSE,10,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.0966,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.807537,1772707863.390686,-1583.15,PEER,10,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1071,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.823458,1772707863.406607,-1583.15,MISSION,10,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.123,218,211,115,107,94,2,True,-3.461,0.3972,0.4683,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.825211,1772707863.408361,-1583.15,CMD,10,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1248,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.825661,1772707863.408812,-1583.15,GUID,10,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1252,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.893008,1772707863.476157,-1583.15,GPS,1,28.3743347,77.0696227,4.401,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1926,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.171727769754173
1772707861.893421,1772707863.476571,-1583.15,ALT,1,28.3743347,77.0696227,4.402,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.193,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.893851,1772707863.477002,-1583.15,HDG,1,28.3743347,77.0696227,4.402,-0.0017,0.0148,0.0127,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1934,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.896901,1772707863.480048,-1583.15,VEL,1,28.3743347,77.0696227,4.402,-0.0012,0.0156,0.0121,6.6,-4.109,-4.4644,4.4012,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1965,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.897599,1772707863.480747,-1583.15,POSE,1,28.3743347,77.0696227,4.402,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.284,0.1971,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.907163,1772707863.490311,-1583.15,PEER,1,28.3743347,77.0696227,4.402,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.0807,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.923458,1772707863.506607,-1583.15,MISSION,1,28.3743347,77.0696227,4.402,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.097,218,211,115,107,94,2,True,-3.441,0.3784,0.4386,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.925142,1772707863.508291,-1583.15,CMD,1,28.3743347,77.0696227,4.402,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.0987,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.925569,1772707863.508718,-1583.15,GUID,1,28.3743347,77.0696227,4.402,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.0991,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.288,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17103048530815254
1772707861.993039,1772707863.576187,-1583.15,GPS,2,28.3743347,77.0696228,4.402,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.1666,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.289,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17186980706874697
1772707861.993605,1772707863.576755,-1583.15,ALT,2,28.3743347,77.0696228,4.4,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.1672,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.29,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17326058577139883
1772707861.994021,1772707863.577172,-1583.15,HDG,2,28.3743347,77.0696228,4.4,-0.0012,0.0156,0.0121,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.1676,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.29,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17326058577139883
1772707861.996567,1772707863.579717,-1583.15,VEL,2,28.3743347,77.0696228,4.4,-0.0006,0.0154,0.0129,6.6,-4.106,-4.465,4.4021,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.1701,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.29,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17326058577139883
1772707861.997222,1772707863.580373,-1583.15,POSE,2,28.3743347,77.0696228,4.4,-0.0006,0.0154,0.0129,6.6,-4.1033,-4.4655,4.4002,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707862.878,1772707863.41,0.1708,218,211,115,107,94,2,True,-3.4426,0.3786,0.4351,0.0,3527,4,0.0,0.0,FOLLOW,3,0.29,10.0,10.0,10.0,10.0,1772707856.904382,-1596.69,PEER,1,28.3743358,77.0696226,4.521,0.0009,0.0027,0.0006,6.6,-4.1224,-4.3437,4.5214,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743371,77.0696224,4.505,0.0,0.01,0.0,6.7,4,False,True,0.0,3,True,1772707856.844,1772707856.855,0.0499,200,199,121,110,94,2,True,4,0.0,0.0,0.147,0.0,0.0,12.0,0.17326058577139883
